# label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,mass
1,-0.912133157253265,1.1314195394516,-0.934319496154785,-1.61653935909271,1.30846738815308,-1.05422079563141,0.745768785476685,0.096484631299973,-1.213254570961,0.754260718822479,0.921524584293366,-0.67664510011673,0.412041544914246,0.860648632049561,0.982234835624695,-1.04405426979065,0.847896993160248,-0.815440118312836,-1.14404535293579,-1.36391508579254,-0.236518710851669,-0.573682487010956,0.106046073138714,-0.04311753064394,-0.285220235586166,-0.386016190052032,0.068646587431431,750
1,1.07124817371368,-0.423539072275162,1.71202874183655,1.68854188919067,-1.55530869960785,-1.05422079563141,2.10568022727966,-0.363476157188416,0.135395914316177,0.754260718822479,1.61377704143524,-0.2277752161026,-1.42447531223297,0.860648632049561,0.817987084388733,2.35550570487976,1.40300118923187,-0.815440118312836,0.210275694727898,0.042794987559319,0.393673658370972,-0.573682487010956,2.2026047706604,4.23644161224365,-0.299202919006348,2.39370131492615,2.09972548484802,1500
0,-0.646327912807465,0.132367372512817,0.864148914813995,0.596157908439636,0.266138583421707,-1.05422079563141,-0.801211655139923,0.231854006648064,0.296994537115097,0.754260718822479,-1.73949992656708,0.817417204380035,-0.843364894390106,-1.16191470623016,-2.01064825057983,-1.44253766536713,-1.24223911762238,1.22633111476898,-1.36845147609711,-0.189723297953606,-1.71097552776337,-0.573682487010956,-0.800588667392731,-0.594036221504211,-0.377532839775085,-0.113844968378544,-1.30018389225006,1000
1,-1.59131407737732,-1.57516598701477,-0.644543051719666,1.22749745845795,-0.743180871009827,-1.05422079563141,-0.281809210777283,1.32447576522827,1.30982899665833,0.754260718822479,0.026729797944427,0.77935117483139,0.180272236466408,-1.16191470623016,0.652452349662781,1.58067667484283,1.54105758666992,-0.815440118312836,0.397888094186783,1.09214746952057,0.675538778305054,1.74312329292297,1.63928127288818,0.763997197151184,-0.333325415849686,1.27685952186584,0.389562875032425,1000
0,-1.44733667373657,-0.086357146501541,0.680329203605652,0.053042761981487,0.375566840171814,1.57462549209595,0.145907938480377,1.19523429870605,-0.809825897216797,0.754260718822479,-0.341374725103378,1.55428719520569,1.13133418560028,0.860648632049561,-0.49067485332489,0.202261462807655,-1.56343877315521,-0.815440118312836,0.273977249860764,-1.54530704021454,0.848312079906464,-0.573682487010956,-0.260605841875076,-0.24125374853611,-0.359769999980927,0.109003998339176,0.322539806365967,750
0,-0.782657623291016,-0.406336545944214,1.10592615604401,-0.135047107934952,-0.897399306297302,-0.005983562208712,0.19217923283577,-0.674298465251923,-1.50585353374481,0.754260718822479,0.252077996730804,0.123185448348522,-0.154946610331535,-1.16191470623016,0.184481725096703,0.548502862453461,0.853770017623901,-0.815440118312836,0.238239958882332,1.11873316764832,0.226303458213806,-0.573682487010956,0.606508076190949,-0.559578120708466,0.265176177024841,-0.488438248634338,-0.300286382436752,1000
1,-0.862528443336487,1.84245538711548,1.09785354137421,-1.96154379844666,1.67787063121796,0.850488483905792,-0.169541671872139,0.451992094516754,0.811276376247406,-1.32580137252808,0.554181158542633,-0.53298032283783,-0.517636954784393,0.860648632049561,0.919296264648438,-0.032783638685942,-0.937141835689545,-0.815440118312836,1.20993304252625,0.864780068397522,1.18258261680603,1.74312329292297,-0.339900374412537,-0.413260340690613,-0.37097093462944,-1.21844565868378,-0.240573674440384,750
0,-1.29256546497345,-0.993106663227081,-0.256057053804398,-0.177991107106209,0.316197842359543,-1.05422079563141,-1.20032215118408,0.681983470916748,-1.58377730846405,0.754260718822479,-0.62673157453537,0.515181303024292,0.590152502059937,-1.16191470623016,-0.234496131539345,0.808971881866455,-0.341056883335114,-0.815440118312836,0.286965817213058,-0.706865131855011,-1.31138706207275,1.74312329292297,0.274606138467789,0.198298305273056,-0.307468920946121,-0.590692102909088,-1.11860322952271,499.999969482422
1,-0.116970211267471,1.41974329948425,0.208204910159111,-2.16132855415344,-1.57864105701447,-1.05422079563141,-0.647501885890961,0.318640828132629,1.08442044258118,0.754260718822479,-0.498255461454392,0.525880694389343,-1.14123094081879,0.860648632049561,-0.686705112457275,1.30740606784821,-0.723001420497894,-0.815440118312836,-1.20487332344055,1.70892238616943,0.431040942668915,-0.573682487010956,-0.570444524288178,-0.602246880531311,-0.36563715338707,-0.57553094625473,-1.2325531244278,499.999969482422
0,-1.13471138477325,1.2574725151062,-0.419844955205917,-0.8480544090271,-1.56831467151642,-1.05422079563141,-0.144343569874764,-0.077035777270794,-0.70112943649292,0.754260718822479,-0.430097997188568,-0.590291440486908,1.07012903690338,0.860648632049561,0.000969524902757,0.6452996134758,1.11571049690247,-0.815440118312836,-0.278497248888016,0.340343236923218,0.306618183851242,-0.573682487010956,-0.384413152933121,-0.364841878414154,-0.309804826974869,-0.673689723014832,-0.95780336856842,750
1,0.777593195438385,0.66777491569519,0.101855613291264,-3.52202296257019,0.141992509365082,-1.05422079563141,1.14486861228943,0.561982035636902,-1.69674074649811,-1.32580137252808,1.0594539642334,0.001033179578371,-0.178607195615768,0.860648632049561,1.52784419059753,0.092394061386585,0.520190715789795,-0.815440118312836,1.50774908065796,0.382278829813004,-1.20210111141205,1.74312329292297,2.84233951568604,2.71154427528381,-0.33190581202507,-0.653399884700775,0.364502131938934,1000
1,-0.879108846187592,-0.325510501861572,-1.43181300163269,-0.126060500741005,-0.368706494569778,0.850488483905792,0.180672600865364,0.239785760641098,-0.12522579729557,0.754260718822479,0.697879731655121,1.88592195510864,1.26409351825714,0.860648632049561,0.540698230266571,1.15851926803589,-1.6911940574646,-0.815440118312836,1.13861322402954,0.977239012718201,1.3312269449234,-0.573682487010956,-0.720901846885681,-0.475396692752838,-0.362368494272232,-0.122568778693676,0.425009459257126,499.999969482422
0,-1.70110428333282,-0.662225961685181,-1.16861951351166,0.748542070388794,1.66133606433868,0.850488483905792,0.037240028381348,-0.723015248775482,-0.493234068155289,0.754260718822479,0.13840089738369,-0.947256326675415,-0.002172101289034,-1.16191470623016,0.768691062927246,0.676580429077148,1.20009386539459,1.22633111476898,0.897724866867065,-0.149506121873856,-0.171935796737671,-0.573682487010956,-0.042051624506712,-0.267395406961441,-0.31059804558754,-0.705838680267334,-0.069850228726864,499.999969482422
1,-0.373857498168945,-0.727621555328369,0.488117873668671,0.981836676597595,-0.185397550463676,0.850488483905792,0.850765526294708,-1.36486387252808,-1.66954040527344,0.754260718822479,0.599373638629913,2.24396061897278,-0.137618273496628,-1.16191470623016,1.32097625732422,-1.47247767448425,1.40090024471283,1.22633111476898,0.5641810297966,-1.4129866361618,0.994894206523895,-0.573682487010956,-1.68348610401154,-0.461441725492477,0.870584309101105,1.18463814258575,2.20048308372498,499.999969482422
1,-0.18365603685379,-1.41085159778595,0.940423846244812,-0.026629060506821,1.65058505535126,0.850488483905792,1.63639211654663,-0.376794695854187,-1.43177759647369,-1.32580137252808,2.44670224189758,-1.4653571844101,0.310445100069046,0.860648632049561,-0.167643457651138,0.861363351345062,0.029751108959317,-0.815440118312836,-0.248184040188789,-0.488034844398499,-0.926675021648407,1.74312329292297,-0.318220794200897,-0.225705921649933,-0.325012922286987,0.754903137683868,1.25742244720459,750
1,-0.193003818392754,-0.900842905044556,1.08082091808319,-0.669355928897858,1.60794520378113,-1.05422079563141,-0.692943751811981,0.088007114827633,-0.110165297985077,-1.32580137252808,-1.02546048164368,-0.079391479492188,-1.21287322044373,0.860648632049561,-2.01086235046387,-0.786235392093658,-0.811101615428925,1.22633111476898,-1.32267713546753,-0.028700618073344,0.713662087917328,-0.573682487010956,-0.475016295909882,-0.473231852054596,-0.343831568956375,-1.11656272411346,-1.20617949962616,499.999969482422
0,-0.607854187488556,-1.4474573135376,1.46727395057678,-1.08518326282501,-0.384143769741058,-1.05422079563141,-0.858266055583954,-1.03647804260254,-0.072659328579903,0.754260718822479,-1.42988181114197,0.109578467905521,-0.846926629543304,0.860648632049561,-0.854277014732361,-1.21554219722748,1.12987184524536,-0.815440118312836,-1.5140300989151,-0.00156854884699,1.69599497318268,-0.573682487010956,-0.721250236034393,-0.437164813280106,-0.317127138376236,-0.338814556598663,-1.36117613315582,750
0,0.146335572004318,1.54219150543213,0.387425899505615,0.927611112594605,0.622495055198669,1.57462549209595,-0.455314040184021,0.147906318306923,-1.01188206672668,-1.32580137252808,0.151866137981415,-0.41521617770195,-1.44180977344513,-1.16191470623016,0.614729940891266,-0.202748790383339,-0.235346004366875,1.22633111476898,0.732424914836884,0.353050410747528,-1.5031281709671,-0.573682487010956,-0.307105720043182,-0.307434439659119,-0.218586325645447,-0.614855289459229,0.500131130218506,1250
0,-1.79237496852875,0.588199734687805,-1.37692677974701,-0.051951602101326,-0.631833910942078,-0.005983562208712,-1.39223873615265,-0.601582288742065,0.524625837802887,-1.32580137252808,-0.955997705459595,-1.18092656135559,1.00444686412811,0.860648632049561,-0.862056434154511,-1.23640429973602,-1.39626014232636,-0.815440118312836,-0.116087548434734,-0.020776836201549,-0.339420139789581,-0.573682487010956,0.221288040280342,-0.316529244184494,-0.346287846565247,-0.600629448890686,-1.53103721141815,1250
0,-0.638093173503876,-2.15847420692444,0.005773241166025,-0.289605319499969,1.5495867729187,-0.005983562208712,-1.42681586742401,-0.259086310863495,1.47133278846741,0.754260718822479,-1.16954123973846,0.297115743160248,-0.739617586135864,-1.16191470623016,-0.857028245925903,0.105741038918495,0.289408445358276,-0.815440118312836,-0.639611780643463,-1.93120801448822,0.617637097835541,-0.573682487010956,0.787725567817688,-0.423875629901886,0.275676876306534,-0.184771999716759,-0.783837378025055,499.999969482422
0,-0.584297955036163,-0.734224617481232,-0.448680311441422,1.43624913692474,-0.972672641277313,-1.05422079563141,0.175205901265144,-0.679756104946137,1.12566745281219,0.754260718822479,0.431954681873322,-1.3121474981308,1.17067849636078,-1.16191470623016,0.960218191146851,0.164434298872948,-0.485390484333038,1.22633111476898,-1.50197327136993,-0.301989883184433,-0.016426892951131,-0.573682487010956,0.483560144901276,0.129408851265907,0.261437058448791,-0.046833001077175,0.062609396874905,1500
0,1.4797101020813,1.12105000019073,1.31873822212219,0.670923888683319,1.00702679157257,-1.05422079563141,0.691466689109802,0.987392365932465,-0.545274078845978,0.754260718822479,-0.50110250711441,1.28369152545929,-0.171748414635658,-1.16191470623016,0.006300490349531,1.64223062992096,1.31068241596222,1.22633111476898,0.25235977768898,1.02510106563568,-1.01498603820801,-0.573682487010956,-0.014334920793772,-0.327677696943283,-0.161996334791183,-0.780909478664398,-0.001783344778232,499.999969482422
0,-1.27961075305939,-1.07293164730072,0.954115033149719,0.654500186443329,1.5726158618927,0.850488483905792,0.658128976821899,-0.499475330114365,1.68016970157623,0.754260718822479,1.34312784671783,-2.21374535560608,0.45231094956398,-1.16191470623016,1.34880244731903,0.752442836761475,-0.456638276576996,1.22633111476898,1.98800718784332,1.3892160654068,-0.351654946804047,-0.573682487010956,-0.909551799297333,-0.215950697660446,-0.382188260555267,-0.795145511627197,1.9560159444809,499.999969482422
0,0.178551718592644,-0.524726748466492,-1.61433136463165,-0.245217308402061,-1.191650390625,-1.05422079563141,-1.07684206962585,-0.64865517616272,0.806970834732056,-1.32580137252808,-0.821098148822784,-0.724439978599548,-0.157877042889595,0.860648632049561,-1.00694584846497,-1.48394477367401,0.423135966062546,1.22633111476898,-1.46975076198578,0.513889491558075,-0.634244084358215,-0.573682487010956,0.281279802322388,-0.403880208730698,-0.352092087268829,-0.366336345672607,-1.17813813686371,499.999969482422
1,-0.773672878742218,1.96249091625214,-1.22338438034058,-1.47281444072723,-1.47377777099609,-0.005983562208712,0.545208096504211,1.64292275905609,-0.629253149032593,0.754260718822479,0.762394726276398,-0.133029446005821,1.49411606788635,-1.16191470623016,1.52688038349152,0.265410751104355,0.385546684265137,1.22633111476898,-0.174615785479546,-0.532933235168457,1.07474136352539,-0.573682487010956,0.149656444787979,-0.191251829266548,-0.348117738962173,-0.122920908033848,0.386725783348083,750
0,-0.695039689540863,-0.683982253074646,-0.905393064022064,-0.397666662931442,-1.28707492351532,-1.05422079563141,-0.468196123838425,1.63875782489777,0.985206067562103,0.754260718822479,-1.27562546730042,2.02992010116577,0.503284215927124,-1.16191470623016,-0.871516168117523,1.30389523506165,-0.786214530467987,1.22633111476898,-1.31202745437622,0.703243434429169,-0.667674958705902,-0.573682487010956,-0.164718255400658,-0.508661210536957,-0.40405946969986,0.544499635696411,0.359676718711853,499.999969482422
0,0.741250038146973,0.186750933527946,-0.069724105298519,0.60565972328186,0.185896143317223,-1.05422079563141,0.676794826984406,0.948685228824616,-1.50133836269379,0.754260718822479,0.571973264217377,0.66429078578949,0.07794414460659,-1.16191470623016,0.971681892871857,0.449587434530258,1.50021696090698,1.22633111476898,-1.09876358509064,-1.95850110054016,1.2737443447113,-0.573682487010956,2.4266369342804,2.57209753990173,-0.365929812192917,1.13852441310883,0.580196559429169,750
1,-0.474425584077835,-0.517623245716095,-0.871956288814545,1.73593008518219,-0.992134571075439,-1.05422079563141,1.38073778152466,-0.504658043384552,0.602334678173065,0.754260718822479,-0.288969933986664,-0.800890445709229,-1.25384950637817,0.860648632049561,-0.229030594229698,-0.245435893535614,-1.26687252521515,-0.815440118312836,0.45314821600914,0.241634294390678,0.971614420413971,-0.573682487010956,0.396720498800278,0.031691774725914,-0.358588367700577,1.88957536220551,0.501696884632111,1000
0,-0.122927539050579,-0.48115935921669,-0.550603032112122,-1.81952750682831,1.1850517988205,-0.005983562208712,-1.16909050941467,-1.07885372638702,-1.5534291267395,0.754260718822479,-0.893799483776093,2.19225478172302,0.189169362187386,-1.16191470623016,-0.443840533494949,-0.747281849384308,1.07697641849518,1.22633111476898,0.242725268006325,-1.64851629734039,0.010325451381505,-0.573682487010956,-0.043174229562283,-0.230288818478584,-0.306213408708572,-0.8524409532547,0.370711803436279,1500
1,0.95437216758728,2.00135803222656,-0.131527036428452,-0.540470898151398,-0.70126861333847,-1.05422079563141,-1.159308552742,-1.34639286994934,-1.43688237667084,0.754260718822479,-0.86273056268692,-1.16324877738953,1.49771094322205,-1.16191470623016,-0.865999937057495,1.39535653591156,0.882390439510345,1.22633111476898,-0.176457658410072,-1.44779539108276,0.609768688678741,-0.573682487010956,-0.192642271518707,-0.730566561222076,-0.349747955799103,-0.606758713722229,0.920012712478638,1250
1,0.540132164955139,0.131478011608124,1.21777164936066,0.25956916809082,0.331260204315186,1.57462549209595,-1.04198801517487,-1.38007092475891,1.51433837413788,-1.32580137252808,-0.648047864437103,-0.588246166706085,0.741128325462341,0.860648632049561,0.060455515980721,-1.68069958686829,-1.56003081798553,-0.815440118312836,0.565374135971069,1.05428838729858,-0.034172020852566,-0.573682487010956,0.39765727519989,-0.306644082069397,2.29779601097107,-0.527308285236359,-0.073523469269276,499.999969482422
0,-0.156503662467003,-0.339833974838257,-1.55502843856812,-0.548172771930695,-0.477802336215973,-0.005983562208712,0.893601775169373,0.323991805315018,0.661101400852203,-1.32580137252808,1.12114477157593,-0.272557586431503,-0.972463130950928,0.860648632049561,0.793385028839111,-1.21646869182587,-1.2340886592865,-0.815440118312836,-0.096684344112873,-0.421684473752975,0.274156033992767,1.74312329292297,0.730244815349579,0.246495738625526,-0.339107781648636,-0.77799266576767,0.232007294893265,1000
0,-1.50563955307007,0.871082305908203,-0.318259179592133,0.769673943519592,-0.84131783246994,-1.05422079563141,-0.712474763393402,0.078140184283257,-1.38003969192505,0.754260718822479,-0.827920496463776,1.13798487186432,0.736684381961823,-1.16191470623016,-0.635062992572784,1.62331902980804,1.39068734645844,-0.815440118312836,0.012605124153197,0.402064889669418,0.291133403778076,1.74312329292297,-0.305670857429504,-0.820946455001831,-0.333987355232239,-0.692380785942078,-0.713174521923065,499.999969482422
0,-0.413959056138992,0.192833602428436,-1.27036905288696,-0.432771533727646,-0.954660594463348,-1.05422079563141,-1.08001804351807,0.811663568019867,-0.021917602047324,0.754260718822479,-1.28218758106232,0.234156042337418,0.944079697132111,0.860648632049561,-1.35531759262085,1.32839810848236,-1.42720770835876,-0.815440118312836,-0.681039035320282,1.43489491939545,0.843002140522003,-0.573682487010956,-0.713002324104309,-0.694113731384277,-0.344602942466736,-0.647376000881195,-1.5364865064621,1250
1,1.30370044708252,0.490228891372681,1.31491708755493,1.48539221286774,1.54248559474945,-0.005983562208712,0.777819097042084,-0.987133264541626,-0.464693605899811,-1.32580137252808,0.757104396820068,-1.6701774597168,-0.00575697561726,0.860648632049561,1.36981070041657,-0.408980518579483,0.001238423865289,-0.815440118312836,1.63439238071442,0.868400812149048,-1.71646738052368,1.74312329292297,0.735418260097504,1.37117123603821,-0.263669043779373,-0.472312659025192,1.44022023677826,1500
0,-1.48975396156311,0.196335226297379,-0.473551154136658,-0.08956902474165,0.947620809078217,-1.05422079563141,-1.2101241350174,-1.23686349391937,-0.423477500677109,-1.32580137252808,-0.860580205917358,-1.56943714618683,1.68165183067322,0.860648632049561,-0.399499207735062,-0.674750745296478,0.79909884929657,1.22633111476898,-0.324738472700119,-0.200038909912109,-0.85920661687851,-0.573682487010956,-0.347067832946777,-0.399790316820145,-0.333779454231262,-0.644822299480438,-1.43352568149567,499.999969482422
1,-0.847766935825348,0.564147174358368,1.34726762771606,2.4094660282135,1.72139263153076,-1.05422079563141,1.85412228107452,-0.667342185974121,0.016673738136888,0.754260718822479,-0.655057072639465,0.361849308013916,-1.54770720005035,0.860648632049561,-0.576572060585022,-0.525513708591461,-0.490611106157303,-0.815440118312836,-0.329574584960937,1.32067108154297,0.709074437618256,-0.573682487010956,0.991905331611633,0.436390519142151,0.299949645996094,2.83533477783203,1.39465236663818,1500
0,-1.28299987316132,-1.23257219791412,1.70557725429535,0.993866503238678,1.00870287418365,1.57462549209595,-0.823179364204407,-1.01673829555511,-0.697987139225006,-1.32580137252808,-0.614413321018219,-1.62083947658539,-0.838507533073425,-1.16191470623016,0.135591328144073,-0.175661474466324,-0.438140869140625,1.22633111476898,0.374158382415771,-1.38998365402222,1.3309623003006,-0.573682487010956,0.532527208328247,-0.402145385742188,-0.345418035984039,-0.007558958139271,-0.678310334682465,1500
1,-0.557944297790527,1.01964366436005,-0.909969687461853,-0.23843178153038,1.55937838554382,-0.005983562208712,0.491473466157913,1.60365474224091,-1.03463351726532,0.754260718822479,1.29432392120361,0.486255079507828,0.476781457662582,0.860648632049561,0.29259181022644,-1.96636390686035,-1.1177374124527,-0.815440118312836,0.512424767017365,1.13547587394714,0.547368764877319,-0.573682487010956,-1.56255280971527,-0.981209814548492,-0.363585710525513,-0.057894375175238,1.28508365154266,1000
1,1.85122835636139,-1.42036962509155,-0.507432341575623,-1.88094234466553,1.46146738529205,-0.005983562208712,1.81795787811279,-1.67160665988922,0.683351159095764,-1.32580137252808,2.77179503440857,0.470461368560791,-1.60879123210907,0.860648632049561,2.66496992111206,-0.771799445152283,-0.644645392894745,1.22633111476898,0.376830995082855,-0.610675513744354,0.772501170635223,-0.573682487010956,0.298427700996399,1.23276674747467,1.48898768424988,2.41485095024109,2.25152659416199,1500
0,1.05967175960541,1.73056602478027,-1.34936797618866,0.514146387577057,-1.46250855922699,-0.005983562208712,1.10701596736908,1.15696835517883,0.485512286424637,0.754260718822479,0.973456203937531,0.984133243560791,-1.24780666828156,0.860648632049561,-0.099195756018162,0.915286064147949,0.045711994171143,-0.815440118312836,-0.644950449466705,-0.6661337018013,-0.880573093891144,-0.573682487010956,-0.922380030155182,0.212191671133041,-0.36065074801445,1.40873694419861,0.43916243314743,1000
0,0.593949615955353,-0.400548100471497,-1.42101109027863,-0.012890160083771,-1.65775167942047,-1.05422079563141,-0.75730836391449,0.157233744859695,-0.00060864345869,-1.32580137252808,-0.730361580848694,0.809495210647583,0.256034135818481,-1.16191470623016,-0.230996176600456,-0.10055573284626,0.947649419307709,1.22633111476898,-0.64046061038971,0.433139443397522,-1.29452538490295,1.74312329292297,-0.296128302812576,-0.301854878664017,-0.353864550590515,-0.899850904941559,-0.741699874401093,750
0,0.31556111574173,-0.379575252532959,0.679799854755402,-2.9633264541626,0.156323820352554,-1.05422079563141,-0.789204776287079,0.616772472858429,-0.468995809555054,-1.32580137252808,-0.938343465328217,-0.491357028484345,-1.68457961082459,0.860648632049561,-1.13512027263641,1.28491866588593,1.17846047878265,1.22633111476898,-1.1953901052475,0.830633044242859,-1.24027955532074,-0.573682487010956,-0.488302618265152,-0.564929962158203,-0.409978598356247,-0.702251374721527,-1.20916831493378,1500
0,0.568940818309784,-0.650459885597229,0.140595197677612,0.072067938745022,-0.443078339099884,-0.005983562208712,-0.343193203210831,0.715408623218536,-1.3127943277359,-1.32580137252808,-0.992840707302094,-0.55882203578949,0.731027543544769,0.860648632049561,-0.766433596611023,-1.23708689212799,1.34269428253174,1.22633111476898,-0.574595034122467,-1.73162817955017,0.863475322723389,-0.573682487010956,-0.622206449508667,-1.29098868370056,-0.142266839742661,-0.382508277893066,-0.346549510955811,1250
1,0.662368893623352,-0.768164157867432,-1.48303234577179,-2.49323081970215,0.867297291755676,-1.05422079563141,-1.4647980928421,-0.352953493595123,0.539973020553589,0.754260718822479,-1.26891040802002,0.301326990127563,-0.889137864112854,0.860648632049561,-0.612759649753571,1.01968562602997,0.769744992256165,-0.815440118312836,-0.578585863113403,0.590369045734406,-0.121415033936501,-0.573682487010956,-0.616566777229309,-0.859422147274017,-0.348060309886932,-0.892644047737122,-1.25061142444611,499.999969482422
1,-1.02141284942627,0.413648128509522,-1.08924031257629,1.32306611537933,-1.6048789024353,-0.005983562208712,2.15596342086792,0.004748344887048,0.096088349819183,0.754260718822479,2.53420186042786,0.502761781215668,-1.6817455291748,0.860648632049561,0.712769508361816,2.1433744430542,-0.515629470348358,-0.815440118312836,-0.088646456599236,-0.862588584423065,1.27111959457397,-0.573682487010956,0.013909965753555,1.49909579753876,-0.337600648403168,2.08166885375977,1.79352843761444,1500
1,0.938272953033447,0.658010840415955,0.438291847705841,-0.552605628967285,-0.022802598774433,0.850488483905792,1.23341798782349,-0.309711784124374,-1.57301080226898,0.754260718822479,1.65819132328033,0.039603281766176,0.4318046271801,0.860648632049561,0.331201255321503,-0.175669595599175,-0.361536234617233,-0.815440118312836,0.568588495254517,1.11566007137299,-0.565115988254547,-0.573682487010956,-2.5025589466095,-0.515569686889648,-0.353208094835281,-0.634548485279083,0.5953608751297,1000
0,-0.588745534420013,-1.8694976568222,-0.925304114818573,0.253391623497009,-0.83893609046936,1.57462549209595,-1.69512867927551,-1.85215139389038,0.459496736526489,-1.32580137252808,-1.2808655500412,-1.09181797504425,-1.41682815551758,0.860648632049561,-0.762678205966949,0.658278405666351,-0.682739794254303,1.22633111476898,-0.078942090272904,-2.03534507751465,1.17156589031219,-0.573682487010956,0.459207803010941,-0.408319771289825,-0.349624872207642,-1.20737874507904,-0.753729104995728,499.999969482422
